id,relationship,is_appropriate,label,quote,origin
id_3961,doctor,Yes,0,I like it!,first-round
id_3962,landlord,Yes,0,I like it!,first-round
id_3963,student,Yes,0,I like it!,first-round
id_3964,classmate,Yes,0,I like it!,first-round
id_3965,domestic_partner,Yes,0,I like it!,first-round
id_3966,acquaintance,Yes,0,I like it!,first-round
id_3967,coworker,Yes,0,I like it!,first-round
id_3968,teacher,Yes,0,I like it!,first-round
id_3969,boss,Yes,0,I like it!,first-round
id_3970,old_friend,Yes,0,I like it!,first-round
id_3971,friend,Yes,0,I like it!,first-round
id_3972,sibling,Yes,0,I like it!,first-round
id_3973,grandparent,Yes,0,I like it!,first-round
id_3974,mentor,Yes,0,I like it!,first-round
id_3975,friends_with_benefits,Yes,0,I like it!,first-round
id_3976,neighbor,Yes,0,I like it!,first-round
id_3977,club_member,Yes,0,I like it!,first-round
id_3978,client,Yes,0,I like it!,first-round
id_3979,childhood_friend,Yes,0,I like it!,first-round
id_3980,law_enforcement,Yes,0,I like it!,first-round
id_3981,employee_in_large_company,Yes,0,I like it!,first-round
id_3982,cousins,Yes,0,I like it!,first-round
id_3983,best_friend,Yes,0,I like it!,first-round
id_3984,engaged,Yes,0,I like it!,first-round
id_4020,person_with_authority,Yes,0,Just do it now,first-round
id_4021,lawyer,Yes,0,Just do it now,first-round
id_4022,parent,Yes,0,Just do it now,first-round
id_4023,doctor,Yes,0,Just do it now,first-round
id_4024,boss,Yes,0,Just do it now,first-round
id_4025,grandparent,Yes,0,Just do it now,first-round
id_4026,law_enforcement,Yes,0,Just do it now,first-round
id_4027,child,No,1,Just do it now,first-round
id_4028,complete_stranger,No,1,Just do it now,first-round
id_4029,adopted_child,No,1,Just do it now,first-round
id_4030,direct_report,No,1,Just do it now,first-round
id_4031,patient,No,1,Just do it now,first-round
id_4032,mentee,No,1,Just do it now,first-round
id_4033,ex_dating,No,1,Just do it now,first-round
id_4034,client,No,1,Just do it now,first-round
id_4035,divorcee,No,1,Just do it now,first-round
id_4036,acquaintance,No,1,Just do it now,first-round
id_4037,step_sibling,Yes,0,Are we both crazy?,first-round
id_4038,child,Yes,0,Are we both crazy?,first-round
id_4039,parent,Yes,0,Are we both crazy?,first-round
id_4040,grandchild,Yes,0,Are we both crazy?,first-round
id_4041,sports_teammate,Yes,0,Are we both crazy?,first-round
id_4042,married,Yes,0,Are we both crazy?,first-round
id_4043,uncle_aunt,Yes,0,Are we both crazy?,first-round
id_4044,dating,Yes,0,Are we both crazy?,first-round
id_4045,person_having_an_affair,Yes,0,Are we both crazy?,first-round
id_4046,classmate,Yes,0,Are we both crazy?,first-round
id_4047,domestic_partner,Yes,0,Are we both crazy?,first-round
id_4048,coworker,Yes,0,Are we both crazy?,first-round
id_4049,old_friend,Yes,0,Are we both crazy?,first-round
id_4050,friend,Yes,0,Are we both crazy?,first-round
id_4051,sibling,Yes,0,Are we both crazy?,first-round
id_4052,grandparent,Yes,0,Are we both crazy?,first-round
id_4053,friends_with_benefits,Yes,0,Are we both crazy?,first-round
id_4054,neighbor,Yes,0,Are we both crazy?,first-round
id_4055,club_member,Yes,0,Are we both crazy?,first-round
id_4056,childhood_friend,Yes,0,Are we both crazy?,first-round
id_4057,cousins,Yes,0,Are we both crazy?,first-round
id_4058,best_friend,Yes,0,Are we both crazy?,first-round
id_4059,engaged,Yes,0,Are we both crazy?,first-round
id_4060,person_with_authority,No,1,Are we both crazy?,first-round
id_4061,complete_stranger,No,1,Are we both crazy?,first-round
id_4062,lawyer,No,1,Are we both crazy?,first-round
id_4063,direct_report,No,1,Are we both crazy?,first-round
id_4064,colleague,No,1,Are we both crazy?,first-round
id_4065,doctor,No,1,Are we both crazy?,first-round
id_4066,landlord,No,1,Are we both crazy?,first-round
id_4067,student,No,1,Are we both crazy?,first-round
id_4068,boss,No,1,Are we both crazy?,first-round
id_4069,teacher,No,1,Are we both crazy?,first-round
id_4070,law_enforcement,No,1,Are we both crazy?,first-round
id_4071,employee_in_large_company,No,1,Are we both crazy?,first-round
id_4072,acquaintance,No,1,Are we both crazy?,first-round
id_4073,parent,Yes,0,So what have you done for the community?,first-round
id_4074,teacher,Yes,0,So what have you done for the community?,first-round
id_4075,best_friend,Yes,0,So what have you done for the community?,first-round
id_4076,person_with_authority,No,1,So what have you done for the community?,first-round
id_4077,neighbor,No,1,So what have you done for the community?,first-round
id_4078,law_enforcement,No,1,So what have you done for the community?,first-round
id_4079,lawyer,Yes,0,Who hurt you?,first-round
id_4080,parent,Yes,0,Who hurt you?,first-round
id_4081,sports_teammate,Yes,0,Who hurt you?,first-round
id_4082,doctor,Yes,0,Who hurt you?,first-round
id_4083,teacher,Yes,0,Who hurt you?,first-round
id_4084,mentor,Yes,0,Who hurt you?,first-round
id_4085,law_enforcement,Yes,0,Who hurt you?,first-round
id_4086,complete_stranger,No,1,Who hurt you?,first-round
id_4087,direct_report,No,1,Who hurt you?,first-round
id_4088,student,No,1,Who hurt you?,first-round
id_4089,acquaintance,No,1,Who hurt you?,first-round
id_4090,parent,Yes,0,good luck with that.,first-round
id_4091,sports_teammate,Yes,0,good luck with that.,first-round
id_4092,married,Yes,0,good luck with that.,first-round
id_4093,dating,Yes,0,good luck with that.,first-round
id_4094,coworker,Yes,0,good luck with that.,first-round
id_4095,old_friend,Yes,0,good luck with that.,first-round
id_4096,friend,Yes,0,good luck with that.,first-round
id_4097,friends_with_benefits,Yes,0,good luck with that.,first-round
id_4098,neighbor,Yes,0,good luck with that.,first-round
id_4099,childhood_friend,Yes,0,good luck with that.,first-round
id_4100,best_friend,Yes,0,good luck with that.,first-round
id_4101,engaged,Yes,0,good luck with that.,first-round
id_4102,person_with_authority,No,1,good luck with that.,first-round
id_4103,lawyer,No,1,good luck with that.,first-round
id_4104,doctor,No,1,good luck with that.,first-round
id_4105,boss,No,1,good luck with that.,first-round
id_4106,law_enforcement,No,1,good luck with that.,first-round
id_4107,patient,Yes,0,We got really high last night,first-round
id_4108,friend,Yes,0,We got really high last night,first-round
id_4109,sibling,Yes,0,We got really high last night,first-round
id_4110,client,Yes,0,We got really high last night,first-round
id_4111,best_friend,Yes,0,We got really high last night,first-round
id_4112,person_with_authority,No,1,We got really high last night,first-round
id_4113,lawyer,No,1,We got really high last night,first-round
id_4114,direct_report,No,1,We got really high last night,first-round
id_4115,parent,No,1,We got really high last night,first-round
id_4116,grandchild,No,1,We got really high last night,first-round
id_4117,colleague,No,1,We got really high last night,first-round
id_4118,doctor,No,1,We got really high last night,first-round
id_4119,student,No,1,We got really high last night,first-round
id_4120,boss,No,1,We got really high last night,first-round
id_4121,teacher,No,1,We got really high last night,first-round
id_4122,grandparent,No,1,We got really high last night,first-round
id_4123,mentor,No,1,We got really high last night,first-round
id_4124,law_enforcement,No,1,We got really high last night,first-round
id_4125,child,Yes,0,you seem mad,first-round
id_4126,parent,Yes,0,you seem mad,first-round
id_4127,married,Yes,0,you seem mad,first-round
id_4128,dating,Yes,0,you seem mad,first-round
id_4129,person_having_an_affair,Yes,0,you seem mad,first-round
id_4130,domestic_partner,Yes,0,you seem mad,first-round
id_4131,old_friend,Yes,0,you seem mad,first-round
id_4132,friend,Yes,0,you seem mad,first-round
id_4133,sibling,Yes,0,you seem mad,first-round
id_4134,friends_with_benefits,Yes,0,you seem mad,first-round
id_4135,best_friend,Yes,0,you seem mad,first-round
id_4136,engaged,Yes,0,you seem mad,first-round
id_4137,patient,No,1,you seem mad,first-round
id_4138,student,No,1,you seem mad,first-round
id_4139,client,No,1,you seem mad,first-round
id_4140,lawyer,No,1,What sins have you to confess?,first-round
id_4141,law_enforcement,No,1,What sins have you to confess?,first-round
id_4142,step_sibling,Yes,0,Do you have a boyfriend?,first-round
id_4143,parent,Yes,0,Do you have a boyfriend?,first-round
id_4144,old_friend,Yes,0,Do you have a boyfriend?,first-round
id_4145,friend,Yes,0,Do you have a boyfriend?,first-round
id_4146,sibling,Yes,0,Do you have a boyfriend?,first-round
id_4147,grandparent,Yes,0,Do you have a boyfriend?,first-round
id_4148,cousins,Yes,0,Do you have a boyfriend?,first-round
id_4149,best_friend,Yes,0,Do you have a boyfriend?,first-round
id_4150,person_with_authority,No,1,Do you have a boyfriend?,first-round
id_4151,complete_stranger,No,1,Do you have a boyfriend?,first-round
id_4152,direct_report,No,1,Do you have a boyfriend?,first-round
id_4153,patient,No,1,Do you have a boyfriend?,first-round
id_4154,colleague,No,1,Do you have a boyfriend?,first-round
id_4155,landlord,No,1,Do you have a boyfriend?,first-round
id_4156,student,No,1,Do you have a boyfriend?,first-round
id_4157,coworker,No,1,Do you have a boyfriend?,first-round
id_4158,boss,No,1,Do you have a boyfriend?,first-round
id_4159,teacher,No,1,Do you have a boyfriend?,first-round
id_4160,mentor,No,1,Do you have a boyfriend?,first-round
id_4161,client,No,1,Do you have a boyfriend?,first-round
id_4162,acquaintance,No,1,Do you have a boyfriend?,first-round
id_4163,friend,Yes,0,You sucked that guy's dick?,first-round
id_4164,best_friend,Yes,0,You sucked that guy's dick?,first-round
id_4165,person_with_authority,No,1,You sucked that guy's dick?,first-round
id_4166,complete_stranger,No,1,You sucked that guy's dick?,first-round
id_4167,parent,No,1,You sucked that guy's dick?,first-round
id_4168,doctor,No,1,You sucked that guy's dick?,first-round
id_4169,classmate,No,1,You sucked that guy's dick?,first-round
id_4170,coworker,No,1,You sucked that guy's dick?,first-round
id_4171,boss,No,1,You sucked that guy's dick?,first-round
id_4172,teacher,No,1,You sucked that guy's dick?,first-round
id_4173,employee_in_large_company,No,1,You sucked that guy's dick?,first-round
id_4174,cousins,No,1,You sucked that guy's dick?,first-round
id_4175,acquaintance,No,1,You sucked that guy's dick?,first-round
id_4176,friend,Yes,0,Is that what your girlfriend does for you?,first-round
id_4177,best_friend,Yes,0,Is that what your girlfriend does for you?,first-round
id_4178,complete_stranger,No,1,Is that what your girlfriend does for you?,first-round
id_4179,sports_teammate,No,1,Is that what your girlfriend does for you?,first-round
id_4180,colleague,No,1,Is that what your girlfriend does for you?,first-round
id_4181,classmate,No,1,Is that what your girlfriend does for you?,first-round
id_4182,coworker,No,1,Is that what your girlfriend does for you?,first-round
id_4183,boss,No,1,Is that what your girlfriend does for you?,first-round
id_4184,old_friend,No,1,Is that what your girlfriend does for you?,first-round
id_4185,childhood_friend,No,1,Is that what your girlfriend does for you?,first-round
id_4186,employee_in_large_company,No,1,Is that what your girlfriend does for you?,first-round
id_4187,acquaintance,No,1,Is that what your girlfriend does for you?,first-round
id_4188,lawyer,Yes,0,How are your parents doing?,first-round
id_4189,married,Yes,0,How are your parents doing?,first-round
id_4190,uncle_aunt,Yes,0,How are your parents doing?,first-round
id_4191,dating,Yes,0,How are your parents doing?,first-round
id_4192,doctor,Yes,0,How are your parents doing?,first-round
id_4193,domestic_partner,Yes,0,How are your parents doing?,first-round
id_4194,old_friend,Yes,0,How are your parents doing?,first-round
id_4195,friend,Yes,0,How are your parents doing?,first-round
id_4196,grandparent,Yes,0,How are your parents doing?,first-round
id_4197,ex_dating,Yes,0,How are your parents doing?,first-round
id_4198,divorcee,Yes,0,How are your parents doing?,first-round
id_4199,cousins,Yes,0,How are your parents doing?,first-round
id_4200,best_friend,Yes,0,How are your parents doing?,first-round
id_4201,engaged,Yes,0,How are your parents doing?,first-round
id_4202,person_with_authority,No,1,How are your parents doing?,first-round
id_4203,complete_stranger,No,1,How are your parents doing?,first-round
id_4204,direct_report,No,1,How are your parents doing?,first-round
id_4205,patient,No,1,How are your parents doing?,first-round
id_4206,mentee,No,1,How are your parents doing?,first-round
id_4207,colleague,No,1,How are your parents doing?,first-round
id_4208,landlord,No,1,How are your parents doing?,first-round
id_4209,coworker,No,1,How are your parents doing?,first-round
id_4210,boss,No,1,How are your parents doing?,first-round
id_4211,client,No,1,How are your parents doing?,first-round
id_4212,acquaintance,No,1,How are your parents doing?,first-round
id_4213,old_friend,Yes,0,"You're really into God, right?",first-round
id_4214,friend,Yes,0,"You're really into God, right?",first-round
id_4215,best_friend,Yes,0,"You're really into God, right?",first-round
id_4216,person_with_authority,No,1,"You're really into God, right?",first-round
id_4217,direct_report,No,1,"You're really into God, right?",first-round
id_4218,sports_teammate,No,1,"You're really into God, right?",first-round
id_4219,married,No,1,"You're really into God, right?",first-round
id_4220,colleague,No,1,"You're really into God, right?",first-round
id_4221,dating,No,1,"You're really into God, right?",first-round
id_4222,landlord,No,1,"You're really into God, right?",first-round
id_4223,domestic_partner,No,1,"You're really into God, right?",first-round
id_4224,coworker,No,1,"You're really into God, right?",first-round
id_4225,boss,No,1,"You're really into God, right?",first-round
id_4226,engaged,No,1,"You're really into God, right?",first-round
id_4227,club_member,No,1,"You're really into God, right?",first-round
id_4228,parent,Yes,0,Have you been to a high school before?,first-round
id_4229,grandparent,Yes,0,Have you been to a high school before?,first-round
id_4230,mentor,Yes,0,Have you been to a high school before?,first-round
id_4231,person_with_authority,No,1,Have you been to a high school before?,first-round
id_4232,boss,No,1,Have you been to a high school before?,first-round
id_4233,law_enforcement,No,1,Have you been to a high school before?,first-round
id_4260,sports_teammate,Yes,0,let's make them cry,first-round
id_4261,colleague,No,1,let's make them cry,first-round
id_4262,coworker,No,1,let's make them cry,first-round
id_4263,boss,No,1,let's make them cry,first-round
id_4264,teacher,No,1,let's make them cry,first-round
id_4265,ex_dating,Yes,0,I'm getting married to a new spouse,first-round
id_4266,divorcee,Yes,0,I'm getting married to a new spouse,first-round
id_4267,married,No,1,I'm getting married to a new spouse,first-round
id_4268,engaged,No,1,I'm getting married to a new spouse,first-round
id_4269,adopted_child,Yes,0,I'd like to find my birth mom,first-round
id_4270,child,No,1,I'd like to find my birth mom,first-round
id_4271,step_sibling,Yes,0,I'm glad we're friends,first-round
id_4272,old_friend,Yes,0,I'm glad we're friends,first-round
id_4273,friend,Yes,0,I'm glad we're friends,first-round
id_4274,sibling,Yes,0,I'm glad we're friends,first-round
id_4275,childhood_friend,Yes,0,I'm glad we're friends,first-round
id_4276,cousins,Yes,0,I'm glad we're friends,first-round
id_4277,best_friend,Yes,0,I'm glad we're friends,first-round
id_4278,complete_stranger,No,1,I'm glad we're friends,first-round
id_4279,friends_with_benefits,No,1,I'm glad we're friends,first-round
id_4280,acquaintance,No,1,I'm glad we're friends,first-round
id_4281,parent,Yes,0,You're so grown up now!,first-round
id_4282,uncle_aunt,Yes,0,You're so grown up now!,first-round
id_4283,grandparent,Yes,0,You're so grown up now!,first-round
id_4284,neighbor,Yes,0,You're so grown up now!,first-round
id_4285,cousins,Yes,0,You're so grown up now!,first-round
id_4286,direct_report,No,1,You're so grown up now!,first-round
id_4287,student,No,1,You're so grown up now!,first-round
id_4299,fan,Yes,0,Way to send the gnar!,first-round
id_4300,sports_teammate,Yes,0,Way to send the gnar!,first-round
id_4301,married,Yes,0,Way to send the gnar!,first-round
id_4302,dating,Yes,0,Way to send the gnar!,first-round
id_4303,old_friend,Yes,0,Way to send the gnar!,first-round
id_4304,friend,Yes,0,Way to send the gnar!,first-round
id_4305,club_member,Yes,0,Way to send the gnar!,first-round
id_4306,childhood_friend,Yes,0,Way to send the gnar!,first-round
id_4307,best_friend,Yes,0,Way to send the gnar!,first-round
id_4308,engaged,Yes,0,Way to send the gnar!,first-round
id_4309,complete_stranger,No,1,Way to send the gnar!,first-round
id_4310,rival,No,1,Way to send the gnar!,first-round
id_4311,competitor,No,1,Way to send the gnar!,first-round
id_4312,enemy,No,1,Way to send the gnar!,first-round
id_4313,parent,Yes,0,Have you had thoughts of suicide?,first-round
id_4314,married,Yes,0,Have you had thoughts of suicide?,first-round
id_4315,doctor,Yes,0,Have you had thoughts of suicide?,first-round
id_4316,best_friend,Yes,0,Have you had thoughts of suicide?,first-round
id_4317,engaged,Yes,0,Have you had thoughts of suicide?,first-round
id_4318,complete_stranger,No,1,Have you had thoughts of suicide?,first-round
id_4319,sports_teammate,No,1,Have you had thoughts of suicide?,first-round
id_4320,landlord,No,1,Have you had thoughts of suicide?,first-round
id_4321,coworker,No,1,Have you had thoughts of suicide?,first-round
id_4322,boss,No,1,Have you had thoughts of suicide?,first-round
id_4323,neighbor,No,1,Have you had thoughts of suicide?,first-round
id_4324,acquaintance,No,1,Have you had thoughts of suicide?,first-round
id_4325,friend,Yes,0,Are you crazy?,first-round
id_4326,sibling,Yes,0,Are you crazy?,first-round
id_4327,ex_dating,Yes,0,Are you crazy?,first-round
id_4328,divorcee,Yes,0,Are you crazy?,first-round
id_4329,best_friend,Yes,0,Are you crazy?,first-round
id_4330,lawyer,No,1,Are you crazy?,first-round
id_4331,married,No,1,Are you crazy?,first-round
id_4332,dating,No,1,Are you crazy?,first-round
id_4333,hero,No,1,Are you crazy?,first-round
id_4334,doctor,No,1,Are you crazy?,first-round
id_4335,domestic_partner,No,1,Are you crazy?,first-round
id_4336,coworker,No,1,Are you crazy?,first-round
id_4337,boss,No,1,Are you crazy?,first-round
id_4338,teacher,No,1,Are you crazy?,first-round
id_4339,engaged,No,1,Are you crazy?,first-round
id_4340,mentor,No,1,Are you crazy?,first-round
id_4341,law_enforcement,No,1,Are you crazy?,first-round
id_4367,step_sibling,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4368,person_with_authority,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4369,child,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4370,fan,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4371,complete_stranger,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4372,lawyer,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4373,adopted_child,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4374,direct_report,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4375,parent,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4376,grandchild,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4377,patient,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4378,sports_teammate,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4379,mentee,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4380,married,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4381,rival,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4382,uncle_aunt,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4383,colleague,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4384,dating,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4385,hero,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4386,person_having_an_affair,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4387,doctor,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4388,landlord,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4389,student,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4390,classmate,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4391,domestic_partner,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4392,acquaintance,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4393,coworker,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4394,teacher,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4395,boss,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4396,old_friend,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4397,friend,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4398,sibling,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4399,grandparent,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4400,competitor,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4401,mentor,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4402,friends_with_benefits,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4403,neighbor,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4404,ex_dating,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4405,club_member,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4406,client,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4407,childhood_friend,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4408,divorcee,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4409,enemy,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4410,law_enforcement,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4411,employee_in_large_company,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4412,cousins,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4413,best_friend,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4414,engaged,Yes,0,"Oh I see, I'm sorry I misunderstood",first-round
id_4428,married,Yes,0,"I did it, I murdered him.",first-round
id_4429,client,Yes,0,"I did it, I murdered him.",first-round
id_4430,law_enforcement,Yes,0,"I did it, I murdered him.",first-round
id_4431,best_friend,Yes,0,"I did it, I murdered him.",first-round
id_4432,complete_stranger,No,1,"I did it, I murdered him.",first-round
id_4433,direct_report,No,1,"I did it, I murdered him.",first-round
id_4434,parent,No,1,"I did it, I murdered him.",first-round
id_4435,coworker,No,1,"I did it, I murdered him.",first-round
id_4436,boss,No,1,"I did it, I murdered him.",first-round
id_4437,employee_in_large_company,No,1,"I did it, I murdered him.",first-round
id_4438,parent,Yes,0,You should read more,first-round
id_4439,teacher,Yes,0,You should read more,first-round
id_4440,grandparent,Yes,0,You should read more,first-round
id_4441,mentor,Yes,0,You should read more,first-round
id_4442,complete_stranger,No,1,You should read more,first-round
id_4443,coworker,No,1,You should read more,first-round
id_4444,boss,No,1,You should read more,first-round
id_4445,employee_in_large_company,No,1,You should read more,first-round
id_4446,lawyer,Yes,0,Your dad is abusive and you should call the cops,first-round
id_4447,married,Yes,0,Your dad is abusive and you should call the cops,first-round
id_4448,dating,Yes,0,Your dad is abusive and you should call the cops,first-round
id_4449,doctor,Yes,0,Your dad is abusive and you should call the cops,first-round
id_4450,old_friend,Yes,0,Your dad is abusive and you should call the cops,first-round
id_4451,childhood_friend,Yes,0,Your dad is abusive and you should call the cops,first-round
id_4452,law_enforcement,Yes,0,Your dad is abusive and you should call the cops,first-round
id_4453,cousins,Yes,0,Your dad is abusive and you should call the cops,first-round
id_4454,best_friend,Yes,0,Your dad is abusive and you should call the cops,first-round
id_4455,engaged,Yes,0,Your dad is abusive and you should call the cops,first-round
id_4456,direct_report,No,1,Your dad is abusive and you should call the cops,first-round
id_4457,sports_teammate,No,1,Your dad is abusive and you should call the cops,first-round
id_4458,landlord,No,1,Your dad is abusive and you should call the cops,first-round
id_4459,student,No,1,Your dad is abusive and you should call the cops,first-round
id_4460,classmate,No,1,Your dad is abusive and you should call the cops,first-round
id_4461,coworker,No,1,Your dad is abusive and you should call the cops,first-round
id_4462,boss,No,1,Your dad is abusive and you should call the cops,first-round
id_4463,teacher,No,1,Your dad is abusive and you should call the cops,first-round
id_4464,club_member,No,1,Your dad is abusive and you should call the cops,first-round
id_4465,step_sibling,Yes,0,Have you lost weight?,first-round
id_4466,parent,Yes,0,Have you lost weight?,first-round
id_4467,sports_teammate,Yes,0,Have you lost weight?,first-round
id_4468,married,Yes,0,Have you lost weight?,first-round
id_4469,dating,Yes,0,Have you lost weight?,first-round
id_4470,doctor,Yes,0,Have you lost weight?,first-round
id_4471,domestic_partner,Yes,0,Have you lost weight?,first-round
id_4472,old_friend,Yes,0,Have you lost weight?,first-round
id_4473,friend,Yes,0,Have you lost weight?,first-round
id_4474,sibling,Yes,0,Have you lost weight?,first-round
id_4475,friends_with_benefits,Yes,0,Have you lost weight?,first-round
id_4476,childhood_friend,Yes,0,Have you lost weight?,first-round
id_4477,cousins,Yes,0,Have you lost weight?,first-round
id_4478,best_friend,Yes,0,Have you lost weight?,first-round
id_4479,engaged,Yes,0,Have you lost weight?,first-round
id_4480,person_with_authority,No,1,Have you lost weight?,first-round
id_4481,complete_stranger,No,1,Have you lost weight?,first-round
id_4482,lawyer,No,1,Have you lost weight?,first-round
id_4483,direct_report,No,1,Have you lost weight?,first-round
id_4484,mentee,No,1,Have you lost weight?,first-round
id_4485,colleague,No,1,Have you lost weight?,first-round
id_4486,landlord,No,1,Have you lost weight?,first-round
id_4487,student,No,1,Have you lost weight?,first-round
id_4488,classmate,No,1,Have you lost weight?,first-round
id_4489,coworker,No,1,Have you lost weight?,first-round
id_4490,boss,No,1,Have you lost weight?,first-round
id_4491,teacher,No,1,Have you lost weight?,first-round
id_4492,mentor,No,1,Have you lost weight?,first-round
id_4493,club_member,No,1,Have you lost weight?,first-round
id_4494,employee_in_large_company,No,1,Have you lost weight?,first-round
id_4495,parent,Yes,0,Have you gained weight?,first-round
id_4496,doctor,Yes,0,Have you gained weight?,first-round
id_4497,child,No,1,Have you gained weight?,first-round
id_4498,person_with_authority,No,1,Have you gained weight?,first-round
id_4499,step_sibling,No,1,Have you gained weight?,first-round
id_4500,complete_stranger,No,1,Have you gained weight?,first-round
id_4501,fan,No,1,Have you gained weight?,first-round
id_4502,lawyer,No,1,Have you gained weight?,first-round
id_4503,adopted_child,No,1,Have you gained weight?,first-round
id_4504,direct_report,No,1,Have you gained weight?,first-round
id_4505,grandchild,No,1,Have you gained weight?,first-round
id_4506,patient,No,1,Have you gained weight?,first-round
id_4507,sports_teammate,No,1,Have you gained weight?,first-round
id_4508,mentee,No,1,Have you gained weight?,first-round
id_4509,married,No,1,Have you gained weight?,first-round
id_4510,rival,No,1,Have you gained weight?,first-round
id_4511,uncle_aunt,No,1,Have you gained weight?,first-round
id_4512,colleague,No,1,Have you gained weight?,first-round
id_4513,dating,No,1,Have you gained weight?,first-round
id_4514,hero,No,1,Have you gained weight?,first-round
id_4515,person_having_an_affair,No,1,Have you gained weight?,first-round
id_4516,landlord,No,1,Have you gained weight?,first-round
id_4517,student,No,1,Have you gained weight?,first-round
id_4518,classmate,No,1,Have you gained weight?,first-round
id_4519,domestic_partner,No,1,Have you gained weight?,first-round
id_4520,coworker,No,1,Have you gained weight?,first-round
id_4521,boss,No,1,Have you gained weight?,first-round
id_4522,teacher,No,1,Have you gained weight?,first-round
id_4523,old_friend,No,1,Have you gained weight?,first-round
id_4524,friend,No,1,Have you gained weight?,first-round
id_4525,engaged,No,1,Have you gained weight?,first-round
id_4526,grandparent,No,1,Have you gained weight?,first-round
id_4527,sibling,No,1,Have you gained weight?,first-round
id_4528,competitor,No,1,Have you gained weight?,first-round
id_4529,mentor,No,1,Have you gained weight?,first-round
id_4530,friends_with_benefits,No,1,Have you gained weight?,first-round
id_4531,neighbor,No,1,Have you gained weight?,first-round
id_4532,ex_dating,No,1,Have you gained weight?,first-round
id_4533,club_member,No,1,Have you gained weight?,first-round
id_4534,client,No,1,Have you gained weight?,first-round
id_4535,childhood_friend,No,1,Have you gained weight?,first-round
id_4536,enemy,No,1,Have you gained weight?,first-round
id_4537,divorcee,No,1,Have you gained weight?,first-round
id_4538,law_enforcement,No,1,Have you gained weight?,first-round
id_4539,employee_in_large_company,No,1,Have you gained weight?,first-round
id_4540,cousins,No,1,Have you gained weight?,first-round
id_4541,best_friend,No,1,Have you gained weight?,first-round
id_4542,acquaintance,No,1,Have you gained weight?,first-round
id_4570,sports_teammate,Yes,0,That's fucking awesome,first-round
id_4571,married,Yes,0,That's fucking awesome,first-round
id_4572,dating,Yes,0,That's fucking awesome,first-round
id_4573,classmate,Yes,0,That's fucking awesome,first-round
id_4574,coworker,Yes,0,That's fucking awesome,first-round
id_4575,old_friend,Yes,0,That's fucking awesome,first-round
id_4576,friend,Yes,0,That's fucking awesome,first-round
